system,pid,parentpid,priority,prioritystr,sessionid,ownersid,ownername,ownerdomain,cmdline,threadinjected,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256,Machine,MachineStr,NumberOfSections,TimeDateStamp,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,CharacteristicsStr,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,MemAddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubSystemVersion,MinorSubSystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,SubsystemStr,DllCharacteristics,DllCharacteristicsStr,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,peid,importcount,exportcount,anomalies,CodeEntropy
"CrowdResponse","0","","","","","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","4","0","0","0","0","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","704","776","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\wbem\unsecapp.exe -Embedding","FALSE","C:\Windows\System32\wbem\","unsecapp.exe","49664","0x20","ARCHIVE","2018-09-15T07:28:25Z","2023-10-06T17:44:00Z","2018-09-15T07:28:25Z","Microsoft Corporation","Sink to receive asynchronous callbacks for WMI client application","10.0.17763.1 (WinBuild.160101.0800)","unsecapp.dll","&#169; Microsoft Corporation. All rights reserved.","unsecapp.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8b0e699f01bdd3b9ad741d1bd7343248","ba0b729d2e78d533dfc771238f1bf8188d2db2bc","8095d4d7726438f8665e00c1a405ab94db6358dc14740783795cf8617a64f19e","0x8664","AMD64","7","1930-06-19T01:37:11Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x6000","0x6600","0x0","0x5260","0x140005260","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x11000","0x400","0x14fb7","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e80b0400004883c428e91efeffffcccccccccccc","123","","zero_icons|non_standard_build","74.449352"
"CrowdResponse","620","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\System32\svchost.exe -k netsvcs -p","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","10852","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-20","NETWORK SERVICE","NT AUTHORITY","C:\Windows\System32\svchost.exe -k NetworkService -s TermService","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","10616","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s UmRdpService","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","9488","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\svchost.exe -k netsvcs -s CertPropSvc","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","888","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\System32\svchost.exe -k netsvcs -p -s SessionEnv","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","1136","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-19","LOCAL SERVICE","NT AUTHORITY","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","6512","2720","128","HIGH_PRIORITY_CLASS","4","S-1-5-18","SYSTEM","NT AUTHORITY","winlogon.exe","FALSE","C:\Windows\System32\","winlogon.exe","779776","0x20","ARCHIVE","2018-09-15T07:28:46Z","2023-10-06T17:44:00Z","2018-09-15T07:28:46Z","Microsoft Corporation","Windows Log-on Application","10.0.17763.1 (WinBuild.160101.0800)","winlogon","&#169; Microsoft Corporation. All rights reserved.","WINLOGON.EXE.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","92419f3b74c6c3d7304b7665da984552","7290a3deadf86d38f03933cbd09da6841b6b2dcc","01075068dc177ae38293a76c9da5b2e09426093eca4f6a53281cb6ec2fc6cd17","0x8664","AMD64","7","1983-06-13T16:46:49Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x7f200","0x40c00","0x0","0x33520","0x140033520","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0xc4000","0x400","0xc4de6","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xe000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0800004883c428e906000000cccccccccccc","448","","non_standard_build","79.627925"
"CrowdResponse","244","6512","128","HIGH_PRIORITY_CLASS","4","S-1-5-90-0-4","DWM-4","Window Manager","""dwm.exe""","FALSE","C:\Windows\System32\","dwm.exe","50176","0x20","ARCHIVE","2018-09-15T07:28:44Z","2023-10-06T17:44:01Z","2018-09-15T07:28:44Z","Microsoft Corporation","Desktop Window Manager","10.0.17763.1 (WinBuild.160101.0800)","dwm.exe","&#169; Microsoft Corporation. All rights reserved.","dwm.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","38833ec9e139654135bd183dfbabc36b","a2198b6d266720e3139554c2781e0f4586d29f80","43dc58af302374f77c3faeac2fb446b1d813712d2650d9618e8d80e312f2e6fd","0x8664","AMD64","7","1955-09-26T11:41:39Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0xa200","0x0","0x2180","0x140002180","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x14000","0x400","0x10ca3","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8170800004883c428e96efeffffcccccccccccc","118","","zero_icons|non_standard_build","75.959517"
"CrowdResponse","3448","6512","32","NORMAL_PRIORITY_CLASS","4","S-1-5-96-0-4","UMFD-4","Font Driver Host","""fontdrvhost.exe""","FALSE","C:\Windows\System32\","fontdrvhost.exe","807456","0x20","ARCHIVE","2018-09-15T07:28:47Z","2023-10-06T17:45:10Z","2018-09-15T07:28:47Z","Microsoft Corporation","Usermode Font Driver Host","10.0.17763.1 (WinBuild.160101.0800)","fontdrvhost.exe","&#169; Microsoft Corporation. All rights reserved.","fontdrvhost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","5708bfddb5e37b98e65d71e404138937","78e20a9cd43af80627c5c239358e8534e849be87","2f12419a7d9d7f2f02688c76063dc081ce08dc79574c485717b38f65de199781","0x8664","AMD64","6","2027-01-20T18:07:18Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x9aa00","0x2bc00","0x0","0x2cb40","0x14002cb40","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0xca000","0x400","0xc6e8c","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8370300004883c428e95efeffffcccccccccccc","147","","zero_icons|non_standard_build|contain_eof_data","81.026827"
"CrowdResponse","10728","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","7164","1448","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","sihost.exe","FALSE","C:\Windows\System32\","sihost.exe","109056","0x20","ARCHIVE","2018-09-15T07:28:34Z","2023-10-06T17:44:01Z","2018-09-15T07:28:34Z","Microsoft Corporation","Shell Infrastructure Host","10.0.17763.1 (WinBuild.160101.0800)","sihost.exe","&#169; Microsoft Corporation. All rights reserved.","sihost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8b6722980e0c5a06312e00bd0565b692","f0467aad55c4551009c19c3f64cb9cff6ec1198f","09d94357241ebb37e4510c3a168178822c9458530a30d0e829f5759d6202834d","0x8664","AMD64","7","1927-05-15T05:16:14Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x10600","0xaa00","0x0","0x59e0","0x1400059e0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x20000","0x400","0x221c3","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8bb0600004883c428e97efdffffcccccccccccc","124","","zero_icons|non_standard_build","76.782682"
"CrowdResponse","5196","624","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","7756","624","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","10016","1224","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","FALSE","C:\Windows\System32\","taskhostw.exe","86744","0x20","ARCHIVE","2018-09-15T07:28:44Z","2023-10-06T17:44:01Z","2018-09-15T07:28:44Z","Microsoft Corporation","Host Process for Windows Tasks","10.0.17763.1 (WinBuild.160101.0800)","taskhostw.exe","&#169; Microsoft Corporation. All rights reserved.","taskhostw.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","f225f37717c8d714b56cf21c7c1e9c34","121e6c3cf7af4ca30db43440f71c1510ec3ea261","e272d0e33299bca60479683eae0d9b5d880293c01b337d5759fee812ea631a39","0x8664","AMD64","7","1912-09-04T23:03:58Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0xa000","0x9200","0x0","0x4970","0x140004970","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x17000","0x400","0x23a32","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x8000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97efdffffcccccccccccc","138","","zero_icons|non_standard_build|contain_eof_data","75.622642"
"CrowdResponse","13872","4752","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\Explorer.EXE","FALSE","C:\Windows\","explorer.exe","4245280","0x20","ARCHIVE","2019-03-12T06:33:06Z","2023-10-06T17:44:35Z","2019-03-12T06:33:06Z","Microsoft Corporation","Windows Explorer","10.0.17763.1 (WinBuild.160101.0800)","explorer","&#169; Microsoft Corporation. All rights reserved.","EXPLORER.EXE.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2f62005fcea7430bb871a56f7700f81c","3eb9d6f8f4448cb1fd6478189edebe3d70477ea7","b759293373a11d1a972873a902bc64b2c9690ab947ce4a185cd047195521296d","0x8664","AMD64","8","1972-01-14T15:17:39Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x221800","0x1e3600","0x200","0x9b6c0","0x14009b6c0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x40a000","0x400","0x40e1f1","0x2","WINDOWS_GUI","0xc1c0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xe000","0x100000","0x1000","0x0","Unknown: 4883ec28e8fb0800004883c428e97efdffffcccccccccccc","923","","non_standard_build|contain_eof_data","79.661327"
"CrowdResponse","5920","624","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:12Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
